cluster_name	z_score	gene
2	ERG	17.929779052734375
2	RPL28	17.899089813232422
2	RPL32	17.778907775878906
2	RPS27A	17.76203727722168
2	RPL11	17.64203643798828
2	RPL8	17.362594604492188
2	RPS20	17.34748649597168
2	RPL7	17.294395446777344
2	GAPDH	17.225746154785156
2	RPL23A	17.19907569885254
2	RPL10	17.140193939208984
2	RPL38	16.982053756713867
2	RPL34	16.93926239013672
2	RPL4	16.89824676513672
2	EEF1B2	16.89180564880371
3	RPS2	35.505767822265625
3	RPLP1	30.29913902282715
3	RPS18	30.11737632751465
3	RPL13	29.132858276367188
3	RPS3	26.825780868530273
3	RPS11	26.13763427734375
3	RPL3	25.779054641723633
3	RPS12	25.093246459960938
3	RPS14	24.807559967041016
3	RPS8	24.048635482788086
3	RPS24	23.395732879638672
3	RPL18	23.388883590698242
3	RPS23	23.080181121826172
3	RPS15A	22.969640731811523
3	RPL34	22.901134490966797
3	RPS27A	22.5706844329834
3	RPL11	22.400455474853516
3	MT-ATP6	22.34145164489746
3	RPS6	22.32906723022461
3	RPS15	22.253780364990234
3	RPL37A	22.02537727355957
3	RPL13A	21.496980667114258
3	RPL27A	21.482959747314453
3	RPL7A	20.80194664001465
3	RPL19	20.63395118713379
3	RPL10	20.530227661132812
3	MT-CYB	20.48738670349121
3	RPL41	20.24990463256836
3	RPL8	20.09906768798828
3	RPS9	19.905166625976562
3	RPL23	19.903230667114258
3	RPL18A	19.759531021118164
3	RPL30	19.346506118774414
3	RPS5	19.30104637145996
3	RPS17	19.251399993896484
3	RPL12	19.225128173828125
3	MT-CO2	19.00834083557129
3	RPL10A	18.443531036376953
3	EEF1A1	18.177356719970703
3	RPL7	18.158445358276367
3	RPL28	17.7775821685791
3	RPS19	17.652952194213867
3	RPL29	17.59637451171875
3	RPL36A	17.574655532836914
3	RPL26	17.573801040649414
3	MT-ND4	17.44491958618164
3	RPLP0	17.379175186157227
3	RPL36	17.311452865600586
3	RPSA	17.269569396972656
3	RPS16	17.193817138671875
3	RPS26	17.183452606201172
4	RPL37A	28.113601684570312
4	RPS2	26.93382453918457
4	RPL34	24.49419593811035
4	RPLP1	24.399293899536133
4	H3F3B	23.998672485351562
4	RPS26	23.390380859375
4	RPS18	22.861204147338867
4	RPS28	22.51984977722168
4	RPS14	22.460311889648438
4	RPS11	21.812639236450195
4	RPS21	21.711462020874023
4	RPS27A	19.984859466552734
4	RPS3	19.723119735717773
4	RPS15	19.565507888793945
4	RPL41	19.30701446533203
4	RPS29	19.295303344726562
4	RPS12	19.27946662902832
4	RPS27	19.207252502441406
4	RPS23	19.198854446411133
4	RPS15A	19.12175941467285
4	RPL36A	17.622283935546875
4	RPL11	17.364912033081055
4	RPL13	17.33814811706543
4	RPL10	16.28718376159668
4	RPS8	16.204891204833984
4	RPS6	16.013919830322266
4	MT-ND3	16.002519607543945
4	RPL13A	15.949210166931152
4	RPL35A	15.83173656463623
4	RPL7A	15.780064582824707
4	H1FX	15.4152193069458
4	RPL39	15.21481990814209
4	RPL37	15.07064151763916
4	RPL3	15.052123069763184
4	RPS24	14.769108772277832
4	RPL27A	13.886075973510742
4	JUN	13.793339729309082
4	PLCG2	13.581069946289062
4	RPL28	13.559891700744629
4	RPL15	13.558579444885254
4	RPL31	13.486213684082031
4	RPL19	13.014455795288086
4	RPS4X	12.600231170654297
4	RPL30	12.374994277954102
4	RPL36	12.213704109191895
4	RPS19	12.066102027893066
4	RPL26	11.912863731384277
4	AC103591.3	11.740957260131836
4	RPS17	11.67790412902832
4	RPS25	11.456725120544434
4	RPL10A	11.211654663085938
5	SKAP1	34.178794860839844
5	LINC01619	28.297304153442383
5	CD247	27.973119735717773
5	PDE3B	24.899253845214844
5	KLF12	24.50205421447754
5	BCL11B	23.83710479736328
5	SYNE2	23.4750919342041
5	SMCHD1	23.031692504882812
5	PRKCH	22.564428329467773
5	CAMK4	22.395736694335938
5	FYN	22.303695678710938
5	ARHGAP15	22.22657585144043
5	TC2N	22.020885467529297
5	FYB1	21.670751571655273
5	PTPRC	20.965389251708984
5	ITK	20.65386199951172
5	BTG1	20.652660369873047
5	PITPNC1	20.382047653198242
5	CDC42SE2	19.938140869140625
5	PRKCA	19.790517807006836
5	RORA	19.72561264038086
5	ETS1	19.654930114746094
5	ATM	18.97314453125
5	LEF1	18.870540618896484
5	ANKRD44	18.8521728515625
5	CNOT6L	18.686174392700195
5	DOCK10	18.668865203857422
5	RASA3	18.540081024169922
5	STAT4	18.498180389404297
5	IL7R	18.43949317932129
5	PPP2R5C	18.420169830322266
5	PARP8	18.337839126586914
5	CCSER2	18.334728240966797
5	AAK1	17.876935958862305
5	BCL2	17.664566040039062
5	RASA2	17.487499237060547
5	BACH2	17.465423583984375
5	CD96	17.18941879272461
5	TGFBR2	17.077068328857422
5	CBLB	16.971696853637695
5	SUCLG2	16.94890594482422
5	CLEC2D	16.850749969482422
5	MAML2	16.79831886291504
5	ANKRD12	16.561765670776367
5	MBNL1	16.511919021606445
5	ANK3	16.50394630432129
5	CEMIP2	16.433740615844727
5	FAM107B	16.14336395263672
5	VPS13B	16.069467544555664
5	TNFAIP8	15.750792503356934
5	CCND3	15.706412315368652
6	ZNF385D	27.192123413085938
6	HNRNPA1	25.729507446289062
6	KIAA1211	25.040653228759766
6	RPL3	23.231142044067383
6	HSP90AB1	23.088581085205078
6	CTNNBL1	22.823951721191406
6	XACT	22.62422752380371
6	STXBP5	22.51070213317871
6	PDZD8	22.308603286743164
6	SLC40A1	22.103004455566406
6	EEF1G	21.077478408813477
6	NPM1	20.949201583862305
6	MT-CO2	20.84604835510254
6	MT-CO3	19.79864501953125
6	GNAQ	19.083833694458008
6	RPSA	18.99784278869629
6	RPS2	18.93883514404297
6	RPS4X	18.6229305267334
6	ABCC4	18.57779884338379
6	ZMYND8	18.091270446777344
6	RPLP0	18.07720375061035
6	RNF130	17.714942932128906
6	SERPINB1	17.49466896057129
6	ZEB2	17.444684982299805
6	MT-CO1	17.2305850982666
6	SLC25A6	17.197288513183594
6	PLXDC2	17.08794403076172
6	CAT	17.010000228881836
6	RPL7A	16.825119018554688
6	LDHB	16.7382869720459
6	EEF1B2	16.719070434570312
6	RPS5	16.63127899169922
6	RPS10	16.52937889099121
6	ST8SIA6	16.059490203857422
6	GIHCG	15.961960792541504
6	RPS6	15.902783393859863
6	EEF1A1	15.889145851135254
6	MINPP1	15.618629455566406
6	KCNQ5	15.402280807495117
6	RPL5	15.39436149597168
6	BMP2K	15.283324241638184
6	RPS3	15.264017105102539
6	MED12L	15.090717315673828
6	DNAJC6	14.820551872253418
6	IMPDH2	14.603991508483887
6	RPL4	14.414684295654297
6	HMGB1	14.399308204650879
6	MT-ND1	14.316962242126465
6	PRSS57	14.178084373474121
6	AC069410.1	14.137323379516602
6	RPL14	14.13101577758789
7	AL589693.1	19.677629470825195
7	MALAT1	13.311237335205078
7	CNTNAP2	12.896819114685059
7	IGHM	12.486411094665527
7	IFNG-AS1	12.167267799377441
7	FAM30A	11.009115219116211
7	CLNK	10.552111625671387
7	CD74	10.307669639587402
7	B2M	9.673566818237305
7	COBLL1	9.323984146118164
7	AFF3	9.311535835266113
7	SPINK2	9.23006820678711
7	RUNX2	8.92525577545166
7	MME	8.869889259338379
7	SCN3A	8.057501792907715
7	LTB	7.570559024810791
7	RERE	7.495271682739258
7	SPON1	7.48353385925293
7	MEF2C	7.308108329772949
7	H3F3B	7.0133748054504395
7	AL096799.1	6.920090198516846
7	TMSB4X	6.769413471221924
7	PRSS2	6.5747270584106445
7	DOCK1	6.535633087158203
7	SLC2A5	6.517186164855957
7	HOXA9	6.476050853729248
7	OSBPL3	6.151060104370117
7	KCNK17	6.099547863006592
7	CARD11	6.035340785980225
7	ADAM28	5.8485002517700195
7	LST1	5.824458122253418
7	SYN3	5.592094421386719
7	LSAMP	5.433481216430664
7	SETBP1	5.400723457336426
7	LINC01374	5.397990703582764
7	KLF3-AS1	5.376344203948975
7	HLA-B	5.3497467041015625
7	SYK	5.195613384246826
7	LPIN1	5.090909481048584
7	AFF1	5.007953643798828
7	SEMA3C	4.911186695098877
7	DDIT4	4.802403926849365
7	LNCAROD	4.763123035430908
7	HIVEP3	4.755845069885254
7	HLA-DRB1	4.749353885650635
7	RGS1	4.6419548988342285
7	CD52	4.592981815338135
7	CTSD	4.557093620300293
7	SDK2	4.4669389724731445
7	HLA-DRA	4.446813106536865
7	HOPX	4.4160261154174805
8	NEAT1	30.774951934814453
8	DPYD	28.6269588470459
8	ARHGAP26	27.10188865661621
8	SLC8A1	24.389734268188477
8	ZSWIM6	23.609766006469727
8	PICALM	22.585588455200195
8	SIPA1L1	21.4227237701416
8	SAT1	21.307899475097656
8	VCAN	21.10628890991211
8	ZEB2	21.08391761779785
8	AOAH	20.685644149780273
8	LYN	20.407859802246094
8	NAMPT	20.402246475219727
8	SLCO3A1	18.585586547851562
8	AGTPBP1	18.433786392211914
8	PID1	18.23481559753418
8	KYNU	17.72518539428711
8	MAP3K1	17.71433448791504
8	MYO1F	17.564847946166992
8	PTPRE	17.56119728088379
8	PRKAG2	17.367921829223633
8	DMXL2	17.319555282592773
8	FAM49A	17.28725814819336
8	SBF2	17.251075744628906
8	RNF149	17.15924835205078
8	LYST	16.976879119873047
8	UBE2E2	16.930355072021484
8	RBM47	16.895387649536133
8	RAPGEF1	16.868715286254883
8	FAM49B	16.72900390625
8	FCN1	16.67243766784668
8	ZFAND3	16.541126251220703
8	CLEC7A	16.443241119384766
8	CTSS	16.423906326293945
8	HIF1A	16.387540817260742
8	SAMHD1	16.37694549560547
8	QKI	16.340715408325195
8	VMP1	16.293785095214844
8	FBXW7	16.147377014160156
8	USP3	16.045085906982422
8	DOCK8	15.618518829345703
8	PRKCB	15.574689865112305
8	PTPRC	15.488419532775879
8	CAST	15.362751007080078
8	MEF2A	15.35413646697998
8	DENND1A	15.346116065979004
8	ATP2B1	15.145879745483398
8	PTPRJ	15.09036636352539
8	SULF2	15.008391380310059
8	LINC01619	14.92707633972168
8	PIK3R5	14.794883728027344
9	GPM6A	8.189334869384766
9	SLC26A3	4.8192830085754395
9	IGKC	4.720414161682129
9	SKAP1	4.464735984802246
9	CAMK4	4.310276508331299
9	ANK3	4.264619827270508
9	STEAP1B	4.019477844238281
9	TSHZ2	3.911189079284668
9	AC105402.3	3.7268526554107666
9	AP001011.1	3.677647590637207
9	BCL11B	3.6353466510772705
9	NELL2	3.5608909130096436
9	PDE3B	3.44686222076416
9	SYNE2	3.249119997024536
9	MAML2	3.227628707885742
9	LRRC75A	3.193957567214966
9	LEF1	3.1094119548797607
9	THEMIS	3.100337028503418
9	PLCL1	3.0995850563049316
9	ITK	3.0867481231689453
9	LINC01619	3.079148769378662
9	MBNL1	2.9204752445220947
9	ARHGAP24	2.910505771636963
9	DOCK9	2.8823330402374268
9	OXNAD1	2.8384594917297363
9	PRKCA	2.8153505325317383
9	CD247	2.767637252807617
9	TGFBR3	2.7311606407165527
9	PTPRJ	2.722982168197632
9	KLF12	2.6089389324188232
9	IGLC1	2.5766003131866455
9	BACH2	2.505178213119507
9	PAG1	2.503138780593872
9	CASC19	2.474780559539795
9	ETS1	2.470883846282959
9	FYB1	2.424058198928833
9	CD226	2.4082767963409424
9	LINC00513	2.4024105072021484
9	LYZ	2.3745644092559814
9	C1orf56	2.2979037761688232
9	TRAT1	2.295537233352661
9	THBS1	2.2474517822265625
9	FMN1	2.2357654571533203
9	EDA	2.208155632019043
9	RAB30	2.199968099594116
9	PCDH11Y	2.1901559829711914
9	SUCLG2	2.1869170665740967
9	PARP8	2.16789174079895
9	KDM7A	2.1528847217559814
9	AC079793.1	2.144946336746216
9	PLXNA4	2.127586603164673
10	SLC24A3	30.062395095825195
10	RNF130	28.373069763183594
10	GNAQ	28.105121612548828
10	ZNF385D	24.811429977416992
10	ZEB2	22.245515823364258
10	ITPR2	22.121076583862305
10	RYR3	20.624984741210938
10	DENND1B	20.55342674255371
10	HDC	19.91874885559082
10	NBAS	19.814271926879883
10	FER	18.22511863708496
10	ZNF804A	18.032960891723633
10	CDC42BPA	17.56871223449707
10	MIR181A1HG	17.149572372436523
10	VPS13A	16.877593994140625
10	ST8SIA6	16.85451316833496
10	ITGA4	16.66059684753418
10	AFF2	16.606159210205078
10	PDZD8	16.356821060180664
10	LMO4	16.02600860595703
10	KIAA1211	15.416047096252441
10	RFX7	15.404701232910156
10	SEMA3C	15.198773384094238
10	CTNNBL1	14.6532621383667
10	TFRC	14.523478507995605
10	CSF2RB	14.51417064666748
10	PIP4K2A	14.512886047363281
10	IKZF2	14.16091537475586
10	NLK	14.077017784118652
10	CRPPA	13.780014038085938
10	HBS1L	13.773913383483887
10	HS2ST1	13.713953971862793
10	PLD1	13.64423942565918
10	KIT	13.597029685974121
10	MT-CO2	13.447732925415039
10	ANKRD28	13.147327423095703
10	BACE2	13.115615844726562
10	SND1	13.065500259399414
10	SLC40A1	12.843355178833008
10	RPS6KA5	12.7641019821167
10	NCOA1	12.539694786071777
10	FNDC3B	12.423262596130371
10	ARMC8	12.38813591003418
10	TOP2B	12.27884292602539
10	CNKSR3	12.273340225219727
10	MINPP1	12.260643005371094
10	FBXO7	12.181941986083984
10	CHPT1	12.074076652526855
10	PKD2	12.009480476379395
10	PTH2R	11.804959297180176
10	MS4A2	11.767605781555176
11	ANKRD44	23.43036460876465
11	AL589693.1	19.852842330932617
11	LINC01619	18.689481735229492
11	PRKCB	17.911684036254883
11	DOCK10	17.60956573486328
11	CD247	16.8858585357666
11	SKAP1	16.799280166625977
11	MAML2	16.41590690612793
11	ARHGAP15	16.297204971313477
11	BCL11B	15.878095626831055
11	PDE3B	15.819214820861816
11	FYN	15.699332237243652
11	ATM	15.362935066223145
11	EML4	14.641012191772461
11	PRKCH	14.538945198059082
11	CAMK4	14.530893325805664
11	CBLB	14.234142303466797
11	SLC38A1	14.112815856933594
11	LEF1	14.014532089233398
11	CYFIP2	13.986297607421875
11	PTPRC	13.752062797546387
11	AKAP13	13.734222412109375
11	KLF12	13.67331314086914
11	CCSER2	13.597868919372559
11	B2M	13.49459171295166
11	PDE7A	13.342717170715332
11	SMCHD1	12.996370315551758
11	SYNE2	12.947453498840332
11	BTG1	12.944329261779785
11	CNOT6L	12.730157852172852
11	PAG1	12.634241104125977
11	PARP8	12.618443489074707
11	SSH2	12.595685005187988
11	CAMK2D	12.575764656066895
11	LTB	12.397378921508789
11	ETS1	12.345715522766113
11	TNRC6B	12.313881874084473
11	PRKCA	12.285521507263184
11	RASA2	12.27395248413086
11	IKZF1	12.187723159790039
11	TXNIP	12.134247779846191
11	FYB1	12.13033676147461
11	CALM1	12.050612449645996
11	CLEC2D	12.002747535705566
11	TC2N	11.882808685302734
11	LPP	11.860344886779785
11	TNIK	11.8365478515625
11	FOXP1	11.816573143005371
11	MALAT1	11.732446670532227
11	ITK	11.707634925842285
11	RORA	11.642521858215332
12	ATP10A	14.34347915649414
12	MEF2A	14.037725448608398
12	RUNX2	13.881712913513184
12	AFF3	12.409629821777344
12	PRKCE	11.265755653381348
12	LINC00299	10.47193717956543
12	HDAC9	10.467107772827148
12	SFMBT2	10.106696128845215
12	TTN	9.985180854797363
12	ID2	9.121493339538574
12	RAB11FIP1	8.786005973815918
12	RUNX3	8.497358322143555
12	ACTB	8.19375228881836
12	NEGR1	8.174663543701172
12	UBAC2	7.930315971374512
12	SAMHD1	7.789708614349365
12	CALM2	7.741911888122559
12	RABGAP1L	7.522765636444092
12	MGAT5	7.502734661102295
12	CELF2	7.463807106018066
12	ATAD2B	7.324273586273193
12	RPS6KA3	7.315837383270264
12	STRBP	7.301516056060791
12	SLC38A1	7.225378036499023
12	SATB1	7.208597660064697
12	UVRAG	7.147370338439941
12	FNBP1	6.977715969085693
12	MED13L	6.904977798461914
12	ACY3	6.85991096496582
12	UST	6.800307750701904
12	AUTS2	6.773997783660889
12	SEMA4D	6.732119083404541
12	CCDC50	6.528148651123047
12	TASP1	6.430655479431152
12	MAML3	6.3582563400268555
12	SOX4	6.355543613433838
12	MALAT1	6.324397563934326
12	PIK3AP1	6.316325664520264
12	PTEN	6.285311698913574
12	UBE2E2	6.111074447631836
12	ANKRD11	6.035254955291748
12	TMEM131	6.023958206176758
12	ITM2C	5.913455486297607
12	CYTH4	5.862520694732666
12	LINC01374	5.83665132522583
12	MDFIC	5.789081573486328
12	KIT	5.681582450866699
12	ZDHHC14	5.626440525054932
12	LSP1	5.562501430511475
12	TOX2	5.527657508850098
12	ADGRD1	5.515065670013428
